ISBN,End Date,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher Group,Product Class,Product Category,Publication Date,Country of Publication
9780722532935,2012-10-06,"Alchemist,The","Coelho, Paulo",201241,442.0,3108.75,7.0334,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-10-06,"Very Hungry Caterpillar,The","Carle, Eric",201241,655.0,3631.25,5.5439,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2012-10-06,"Very Hungry Caterpillar,The","Carle, Eric",201241,0.0,3631.25,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-10-13,"Very Hungry Caterpillar,The","Carle, Eric",201242,647.0,3596.34,5.5585,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-10-13,"Alchemist,The","Coelho, Paulo",201242,401.0,2759.35,6.8812,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2012-10-13,"Very Hungry Caterpillar,The","Carle, Eric",201242,0.0,3596.34,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2012-10-20,"Very Hungry Caterpillar,The","Carle, Eric",201243,0.0,3169.0,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-10-20,"Very Hungry Caterpillar,The","Carle, Eric",201243,578.0,3169.0,5.4827,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-10-20,"Alchemist,The","Coelho, Paulo",201243,406.0,2809.7,6.9204,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-10-27,"Very Hungry Caterpillar,The","Carle, Eric",201244,656.0,3498.42,5.333,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-10-27,"Alchemist,The","Coelho, Paulo",201244,375.0,2556.02,6.8161,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2012-10-27,"Very Hungry Caterpillar,The","Carle, Eric",201244,0.0,3498.42,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-11-03,"Very Hungry Caterpillar,The","Carle, Eric",201245,773.0,4133.09,5.3468,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-11-03,"Alchemist,The","Coelho, Paulo",201245,413.0,2928.44,7.0907,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2012-11-03,"Very Hungry Caterpillar,The","Carle, Eric",201245,0.0,4133.09,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2012-11-10,"Alchemist,The","Coelho, Paulo",201246,353.0,2448.16,6.9353,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2012-11-10,"Very Hungry Caterpillar,The","Carle, Eric",201246,0.0,4282.78,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-11-10,"Very Hungry Caterpillar,The","Carle, Eric",201246,821.0,4282.78,5.2165,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-11-17,"Alchemist,The","Coelho, Paulo",201247,391.0,2672.98,6.8363,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-11-17,"Very Hungry Caterpillar,The","Carle, Eric",201247,937.0,4890.12,5.2189,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2012-11-17,"Very Hungry Caterpillar,The","Carle, Eric",201247,0.0,4890.12,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2012-11-24,"Very Hungry Caterpillar,The","Carle, Eric",201248,0.0,5726.77,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-11-24,"Very Hungry Caterpillar,The","Carle, Eric",201248,1106.0,5726.77,5.1779,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-11-24,"Alchemist,The","Coelho, Paulo",201248,415.0,2811.7,6.7752,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2012-12-01,"Very Hungry Caterpillar,The","Carle, Eric",201249,0.0,6844.32,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2012-12-01,"Alchemist,The","Coelho, Paulo",201249,471.0,3193.77,6.7808,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-12-01,"Very Hungry Caterpillar,The","Carle, Eric",201249,1312.0,6844.32,5.2167,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-12-08,"Alchemist,The","Coelho, Paulo",201250,641.0,4332.39,6.7588,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-12-08,"Very Hungry Caterpillar,The","Carle, Eric",201250,1608.0,8491.51,5.2808,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2012-12-08,"Very Hungry Caterpillar,The","Carle, Eric",201250,0.0,8491.51,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2012-12-15,"Alchemist,The","Coelho, Paulo",201251,950.0,6357.15,6.6917,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-12-15,"Very Hungry Caterpillar,The","Carle, Eric",201251,1731.0,9206.55,5.3186,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2012-12-15,"Very Hungry Caterpillar,The","Carle, Eric",201251,0.0,9206.55,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2012-12-22,"Very Hungry Caterpillar,The","Carle, Eric",201252,0.0,10578.8,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2012-12-22,"Very Hungry Caterpillar,The","Carle, Eric",201252,1833.0,10578.8,5.7713,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2012-12-22,"Alchemist,The","Coelho, Paulo",201252,1258.0,8989.51,7.1459,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2012-12-29,"Alchemist,The","Coelho, Paulo",201253,743.0,5509.93,7.4158,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2012-12-29,"Very Hungry Caterpillar,The","Carle, Eric",201253,624.0,3697.32,5.9252,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2012-12-29,"Very Hungry Caterpillar,The","Carle, Eric",201253,0.0,3697.32,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-01-05,"Alchemist,The","Coelho, Paulo",201301,434.0,3013.68,6.944,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-01-05,"Very Hungry Caterpillar,The","Carle, Eric",201301,0.0,2538.81,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2013-01-05,"Very Hungry Caterpillar,The","Carle, Eric",201301,443.0,2538.81,5.7309,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-01-12,"Very Hungry Caterpillar,The","Carle, Eric",201302,0.0,2625.74,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-01-12,"Alchemist,The","Coelho, Paulo",201302,400.0,2807.82,7.0196,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-01-12,"Very Hungry Caterpillar,The","Carle, Eric",201302,452.0,2625.74,5.8092,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-01-19,"Very Hungry Caterpillar,The","Carle, Eric",201303,0.0,2322.36,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-01-19,"Alchemist,The","Coelho, Paulo",201303,388.0,2713.97,6.9948,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-01-19,"Very Hungry Caterpillar,The","Carle, Eric",201303,416.0,2322.36,5.5826,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2013-01-26,"Very Hungry Caterpillar,The","Carle, Eric",201304,507.0,2972.1,5.8621,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2013-01-26,"Alchemist,The","Coelho, Paulo",201304,395.0,2742.17,6.9422,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-01-26,"Very Hungry Caterpillar,The","Carle, Eric",201304,0.0,2972.1,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2013-02-02,"Very Hungry Caterpillar,The","Carle, Eric",201305,0.0,3537.4,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-02-02,"Alchemist,The","Coelho, Paulo",201305,405.0,2875.55,7.1001,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-02-02,"Very Hungry Caterpillar,The","Carle, Eric",201305,613.0,3537.4,5.7706,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2013-02-09,"Alchemist,The","Coelho, Paulo",201306,386.0,2643.2,6.8477,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-02-09,"Very Hungry Caterpillar,The","Carle, Eric",201306,633.0,3632.25,5.7382,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-02-09,"Very Hungry Caterpillar,The","Carle, Eric",201306,0.0,3632.25,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2013-02-16,"Very Hungry Caterpillar,The","Carle, Eric",201307,592.0,3361.86,5.6788,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-02-16,"Very Hungry Caterpillar,The","Carle, Eric",201307,0.0,3361.86,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-02-16,"Alchemist,The","Coelho, Paulo",201307,445.0,3082.96,6.928,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-02-23,"Very Hungry Caterpillar,The","Carle, Eric",201308,616.0,3529.8,5.7302,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-02-23,"Very Hungry Caterpillar,The","Carle, Eric",201308,0.0,3529.8,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-02-23,"Alchemist,The","Coelho, Paulo",201308,334.0,2341.52,7.0105,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-03-02,"Very Hungry Caterpillar,The","Carle, Eric",201309,0.0,4036.18,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-03-02,"Alchemist,The","Coelho, Paulo",201309,363.0,2567.13,7.072,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-03-02,"Very Hungry Caterpillar,The","Carle, Eric",201309,699.0,4036.18,5.7742,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2013-03-09,"Very Hungry Caterpillar,The","Carle, Eric",201310,698.0,4036.69,5.7832,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-03-09,"Very Hungry Caterpillar,The","Carle, Eric",201310,0.0,4036.69,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-03-09,"Alchemist,The","Coelho, Paulo",201310,405.0,2827.65,6.9819,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-03-16,"Very Hungry Caterpillar,The","Carle, Eric",201311,0.0,3660.24,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-03-16,"Alchemist,The","Coelho, Paulo",201311,336.0,2317.99,6.8988,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-03-16,"Very Hungry Caterpillar,The","Carle, Eric",201311,651.0,3660.24,5.6225,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2013-03-23,"Alchemist,The","Coelho, Paulo",201312,329.0,2307.08,7.0124,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-03-23,"Very Hungry Caterpillar,The","Carle, Eric",201312,710.0,3954.0499999999997,5.5656,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-03-23,"Very Hungry Caterpillar,The","Carle, Eric",201312,1.0,3954.0499999999997,2.49,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-03-30,"Alchemist,The","Coelho, Paulo",201313,360.0,2518.48,6.9958,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-03-30,"Very Hungry Caterpillar,The","Carle, Eric",201313,889.0,4875.87,5.4847,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-03-30,"Very Hungry Caterpillar,The","Carle, Eric",201313,0.0,4875.87,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2013-04-06,"Very Hungry Caterpillar,The","Carle, Eric",201314,0.0,3183.66,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2013-04-06,"Very Hungry Caterpillar,The","Carle, Eric",201314,583.0,3183.66,5.4608,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2013-04-06,"Alchemist,The","Coelho, Paulo",201314,387.0,2675.22,6.9127,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780722532935,2013-04-13,"Alchemist,The","Coelho, Paulo",201315,319.0,2233.84,7.0026,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-04-13,"Very Hungry Caterpillar,The","Carle, Eric",201315,716.0,4001.53,5.5887,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-04-13,"Very Hungry Caterpillar,The","Carle, Eric",201315,0.0,4001.53,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780241003008,2013-04-20,"Very Hungry Caterpillar,The","Carle, Eric",201316,666.0,3613.3799999999997,5.4174,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-04-20,"Very Hungry Caterpillar,The","Carle, Eric",201316,1.0,3613.3799999999997,5.39,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-04-20,"Alchemist,The","Coelho, Paulo",201316,250.0,1772.81,7.0912,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-04-27,"Very Hungry Caterpillar,The","Carle, Eric",201317,0.0,3905.04,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-04-27,"Alchemist,The","Coelho, Paulo",201317,350.0,2511.76,7.1765,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-04-27,"Very Hungry Caterpillar,The","Carle, Eric",201317,723.0,3905.04,5.4012,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780140500875,2013-05-04,"Very Hungry Caterpillar,The","Carle, Eric",201318,0.0,4077.28,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-05-04,"Alchemist,The","Coelho, Paulo",201318,331.0,2370.44,7.1615,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780241003008,2013-05-04,"Very Hungry Caterpillar,The","Carle, Eric",201318,743.0,4077.28,5.4876,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780241003008,2013-05-11,"Very Hungry Caterpillar,The","Carle, Eric",201319,649.0,3568.59,5.4986,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1994-09-29,United Kingdom
9780722532935,2013-05-11,"Alchemist,The","Coelho, Paulo",201319,295.0,2087.3,7.0756,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
9780140500875,2013-05-11,"Very Hungry Caterpillar,The","Carle, Eric",201319,0.0,3568.59,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780140500875,2013-05-18,"Very Hungry Caterpillar,The","Carle, Eric",201320,0.0,4234.36,0.0,4.99,Paperback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational",1974-03-28,United Kingdom
9780722532935,2013-05-18,"Alchemist,The","Coelho, Paulo",201320,384.0,2764.04,7.198,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F - Adult Fiction,1995-11-13,United Kingdom
